document_id,pid,source_filename,checksum_sha256,title,creator,date_text,document_type,archive_reference,page_count,ocr_status,ingestion_status,ingestion_error,chunk_count,ingestion_version,corpus_version,source_uri,source_path,authority_id,archive_record_id,archive_record_pid,asset_id,asset_pid,asset_id_or_asset_pid,metadata_source,access_level,rights_note,rights_owner,rights_holders,copyright_holder,copyright_holder_other,data_rights,data_rights_holder,image_rights,image_rights_holder,current_consent_status,current_consent_scope,consent_evidence_uri,location_repository,location_accession,location_box,box_title,location_note,language_codes,keywords,subjects,extent_number,extent_unit,date_qualifier,normalized_date,date_unknown,page_count_source,media_used_for_ml,use_for_ml,ml_pages,ml_page_scope,ml_annotation,ml_policy_status,ml_exclusion_reason,record_title,record_public_uri
doc_930287260339_427371ce667e,930287260339,ce00db37df0c7050f3612bf48f974e38f836a426bf85591c7a23517533d60e9e.pdf,,Interview with Brian Reffin Smith,,March 2018,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/930287260339/master/ce00db37df0c7050f3612bf48f974e38f836a426bf85591c7a23517533d60e9e__pdf_master__v1.pdf,,175,176,113304873833,ce00db37df0c7050f3612bf48f974e38f836a426bf85591c7a23517533d60e9e,582262544980,ce00db37df0c7050f3612bf48f974e38f836a426bf85591c7a23517533d60e9e,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Stephen Boyd Davis DDR oral histories transcripts,,en-GB,"['Brian Reffin Smith', 'Stephen Boyd Davis', 'Imperial College', 'MIT', 'Art and science', 'Cybernetics', 'Computing', 'Computing in design', 'Computer art', 'Cognitive psychology', 'Virtual reality', 'Multidisciplinary research', 'Qualitative representation', 'Patrick Purcell', 'George Mallen', 'John Lifton', 'Nicholas Negroponte', 'Education funding']",[],,File,,201803,False,,True,True,,all_pages,,eligible_unrestricted,,Stephen Boyd Davis DDR oral histories transcripts,https://ddrarchive.org/id/record/113304873833
doc_930287260339_9640c875ff8d,930287260339,e0708b71ca1b87e1832d990dbd3df5a7310d8101f33fc87e1587137729a39ef1.pdf,,Interview with Anthony Finkelstein,,May 2018,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/930287260339/master/e0708b71ca1b87e1832d990dbd3df5a7310d8101f33fc87e1587137729a39ef1__pdf_master__v1.pdf,,175,176,113304873833,e0708b71ca1b87e1832d990dbd3df5a7310d8101f33fc87e1587137729a39ef1,682875785605,e0708b71ca1b87e1832d990dbd3df5a7310d8101f33fc87e1587137729a39ef1,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Stephen Boyd Davis DDR oral histories transcripts,,en-GB,"['Anthony Finkelstein', 'Stephen Boyd Davis', 'Computing in design', 'Software engineering', 'Systems engineering', 'Design methodology', 'Design thinking', 'Design education', 'Bruce Archer', 'Richard Langdon', 'Patrick Purcell', 'George Mallen', 'John Lansdown', 'Computer Art Society', 'System Simulation', 'Collaborative projects', 'Research culture']",[],,File,,201805,False,,True,True,,all_pages,,eligible_unrestricted,,Stephen Boyd Davis DDR oral histories transcripts,https://ddrarchive.org/id/record/113304873833
doc_940221533316_8b6842fbd4a5,940221533316,2083a63a7c8be22b12955f619b8ea023c71049f464c794251b8a65957c788938.pdf,,Bruce Archer introductory course note on design research,,Circa 1982,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/940221533316/master/2083a63a7c8be22b12955f619b8ea023c71049f464c794251b8a65957c788938__pdf_master__v1.pdf,,156,154,475236004017,2083a63a7c8be22b12955f619b8ea023c71049f464c794251b8a65957c788938,674862231889,2083a63a7c8be22b12955f619b8ea023c71049f464c794251b8a65957c788938,archive_graphql.records_v1,,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,RCA teaching and learning practice ephemera,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Bruce Archer', 'Introductory courses', 'Design activity', 'Professional design practice', 'Design practitioners', 'Learning by doing', 'Design Methods Movement', 'Design methodology', 'Computer aids to design', 'Cognitive processes', 'Design systems', 'Design theory', 'Design epistemology', 'Philosophy of design', 'Scientific enquiry', 'Design research curriculum', '1982-83']",[],,Item,Circa,1982,False,,True,False,,,,excluded_use_for_ml_false,asset_marked_use_for_ml_false,DDR teaching and learning practice ephemera,https://ddrarchive.org/id/record/475236004017
doc_940221533316_403ace0e8414,940221533316,261638dd1cf86adfce134690404d0568ef48af0e064f56a7121830df2a1ad27f.pdf,,Department of Design Research design game for modelling layout decisions using playing cards,,Unknown,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/940221533316/master/261638dd1cf86adfce134690404d0568ef48af0e064f56a7121830df2a1ad27f__pdf_master__v1.pdf,,156,154,475236004017,261638dd1cf86adfce134690404d0568ef48af0e064f56a7121830df2a1ad27f,313280945683,261638dd1cf86adfce134690404d0568ef48af0e064f56a7121830df2a1ad27f,archive_graphql.records_v1,,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,RCA teaching and learning practice ephemera,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Design game', 'Layout of an array of cards', 'Playing cards', 'Design methodology', 'Systematic design', 'Trial and error', 'Design decision-making', 'Modelling', 'Notation', 'Observer log', 'Designer modelling blank', 'Teaching exercise', 'Design research courses', 'Decision counting', 'Elegance in methodology', 'Design process', 'Design methods']",[],,File,Unknown,,True,,True,True,,all_pages,,eligible_unrestricted,,DDR teaching and learning practice ephemera,https://ddrarchive.org/id/record/475236004017
doc_940221533316_1b8618e5e891,940221533316,47ef9cd6984ba9166991a88af84a3cfa14b69e3aa3ad1f352e1f8a85019f4a3a.pdf,,Design simulation exercise for courses in design research,,Circa 1979,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/940221533316/master/47ef9cd6984ba9166991a88af84a3cfa14b69e3aa3ad1f352e1f8a85019f4a3a__pdf_master__v1.pdf,,156,154,475236004017,47ef9cd6984ba9166991a88af84a3cfa14b69e3aa3ad1f352e1f8a85019f4a3a,778285816069,47ef9cd6984ba9166991a88af84a3cfa14b69e3aa3ad1f352e1f8a85019f4a3a,archive_graphql.records_v1,,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,RCA teaching and learning practice ephemera,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Alfonso Gomez', 'Richard Langdon', 'Tina Eden', 'Courses in design research', 'Design Simulation Exercise', 'Design methods', 'Design methodology', 'Design process', 'Simulation exercise', 'Educational game', 'Egg container design', 'Cardboard modelling', 'Team roles', 'Design teams', 'Treasurer', 'Design methods officer', 'Production engineer', 'Resource constraints', 'Materials shop', 'Chance cards', 'Design budgeting', 'Intergroup discussion', 'Student exercise', '1979-80']",[],,Item,Circa,1979,False,,True,True,,all_pages,,eligible_unrestricted,,DDR teaching and learning practice ephemera,https://ddrarchive.org/id/record/475236004017
doc_940221533316_7f94f43d5c76,940221533316,7b3b7156280b1991464d4648f2bdac2364da145a6bf3a6761e1e8caf16a02bf4.pdf,,Handwritten notes for the Department of Design Research game for modelling layout decisions using playing cards,,Unknown,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/940221533316/master/7b3b7156280b1991464d4648f2bdac2364da145a6bf3a6761e1e8caf16a02bf4__pdf_master__v1.pdf,,156,154,475236004017,7b3b7156280b1991464d4648f2bdac2364da145a6bf3a6761e1e8caf16a02bf4,000640352253,7b3b7156280b1991464d4648f2bdac2364da145a6bf3a6761e1e8caf16a02bf4,archive_graphql.records_v1,,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,RCA teaching and learning practice ephemera,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Design game', 'Layout of an array of cards', 'Handwritten notes', 'Worked example', 'Playing cards', 'Design methodology', 'Systematic design', 'Design procedure', 'Elegant procedure', 'Design decision-making', 'Admissible layouts', 'Diagonal constraints', 'Rows and columns', 'Suits and denominations', 'Modelling layout decisions', 'Teaching notes', 'Design process', 'Decision counting']",[],,Drawing,Unknown,,True,,True,False,,,,excluded_use_for_ml_false,asset_marked_use_for_ml_false,DDR teaching and learning practice ephemera,https://ddrarchive.org/id/record/475236004017
doc_964614721622_2bbca35f3dc9,964614721622,1f2097b58fdaab563dfe0a36b34476104fb19ca74a54859534c6c034c15c3420__pdf_master__v1.pdf,,RCA calendar,,1969,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/1f2097b58fdaab563dfe0a36b34476104fb19ca74a54859534c6c034c15c3420__pdf_master__v1.pdf,,121,125,880612075513,1f2097b58fdaab563dfe0a36b34476104fb19ca74a54859534c6c034c15c3420,278317494464,1f2097b58fdaab563dfe0a36b34476104fb19ca74a54859534c6c034c15c3420,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'School of Industrial Design Engineering Research Unit', 'L Bruce Archer', 'Kenneth Agnew', 'Richard Langdon', 'Patrick Purcell', 'Hospital equipment design', 'Wheelchair design', 'Computer-aided design', 'Industrialised building systems', 'Self-closing doors', 'Concrete analysis']",[],,Portfolio,,1969,False,,True,True,83,83,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_ba420b8ee1f2,964614721622,21e77c3f77035a4c1c202f87add48dead53db48313e15dab1a7dc5bedc7639cf__pdf_master__v1.pdf,,RCA calendar,,1965,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/21e77c3f77035a4c1c202f87add48dead53db48313e15dab1a7dc5bedc7639cf__pdf_master__v1.pdf,,121,125,880612075513,21e77c3f77035a4c1c202f87add48dead53db48313e15dab1a7dc5bedc7639cf,711095685552,21e77c3f77035a4c1c202f87add48dead53db48313e15dab1a7dc5bedc7639cf,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'Industrial Design Engineering Research Unit', 'L Bruce Archer', 'Hospital equipment design', 'Wheelchair design', 'Computer-aided design', 'Industrialised building systems']",[],,Portfolio,,1965,False,,True,True,82,82,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_6c704a822734,964614721622,21f64dfd6be5e211df1623059d35868e07a5214857ea0c919bdfa4fd2879bbb6__pdf_master__v1.pdf,,RCA yearbook,,1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/21f64dfd6be5e211df1623059d35868e07a5214857ea0c919bdfa4fd2879bbb6__pdf_master__v1.pdf,,121,125,880612075513,21f64dfd6be5e211df1623059d35868e07a5214857ea0c919bdfa4fd2879bbb6,462230636973,21f64dfd6be5e211df1623059d35868e07a5214857ea0c919bdfa4fd2879bbb6,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA yearbook', 'Bruce Archer', 'Design Education Unit', 'Taught courses', 'Intensive design exercises', 'Design workshops', 'Interdisciplinary students', 'Postgraduate research']",[],,Portfolio,,1976,False,,True,True,35-36,35-36,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_416332016ca6,964614721622,492feedc3b57950d67e76e81340674759681edfc2344f2a8782a3485f7636f8a__pdf_master__v1.pdf,,RCA calendar,,1972,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/492feedc3b57950d67e76e81340674759681edfc2344f2a8782a3485f7636f8a__pdf_master__v1.pdf,,121,125,880612075513,492feedc3b57950d67e76e81340674759681edfc2344f2a8782a3485f7636f8a,565778525024,492feedc3b57950d67e76e81340674759681edfc2344f2a8782a3485f7636f8a,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'L Bruce Archer', 'Kenneth Agnew', 'Richard Langdon', 'Patrick Purcell', 'John Wood', 'Theory and practice of design research', 'Master’s degree course', 'Design for the health service', 'Design for disabled people', 'Computer-aided design', 'Building construction research']",[],,Portfolio,,1972,False,,True,True,83-85,83-85,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_48b16dc6b6b6,964614721622,4d190e6164bcf9fb302821c0f750f2f30fb3b0946f21f42608c154178e8d5314__pdf_master__v1.pdf,,RCA prospectus,,1985,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/4d190e6164bcf9fb302821c0f750f2f30fb3b0946f21f42608c154178e8d5314__pdf_master__v1.pdf,,121,125,880612075513,4d190e6164bcf9fb302821c0f750f2f30fb3b0946f21f42608c154178e8d5314,437001480599,4d190e6164bcf9fb302821c0f750f2f30fb3b0946f21f42608c154178e8d5314,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA prospectus', 'Course information', 'Postgraduate study', 'Admissions', 'College structure', 'Design studies', 'Academic departments', 'Royal College of Art prospectus']",[],,Portfolio,,1985,False,,True,True,6,6,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_b37a1d68789d,964614721622,52192530502a21e8d7d1faea744033f044a7eee23b58200989056371559c2fed__pdf_master__v1.pdf,,RCA prospectus,,1984,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/52192530502a21e8d7d1faea744033f044a7eee23b58200989056371559c2fed__pdf_master__v1.pdf,,121,125,880612075513,52192530502a21e8d7d1faea744033f044a7eee23b58200989056371559c2fed,198612363385,52192530502a21e8d7d1faea744033f044a7eee23b58200989056371559c2fed,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA prospectus', 'Design Education Unit', 'Postgraduate study', 'Faculty of Theoretical Studies', 'Design research methods', 'Design education']",[],,Portfolio,,1984,False,,True,True,"35, 37","35, 37",,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_9fcca8441e6e,964614721622,55d1469af3ec8009c9ff725986b4ffab42c32a53b86b87360134b505dfe12f58__pdf_master__v1.pdf,,RCA calendar,,1971,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/55d1469af3ec8009c9ff725986b4ffab42c32a53b86b87360134b505dfe12f58__pdf_master__v1.pdf,,121,125,880612075513,55d1469af3ec8009c9ff725986b4ffab42c32a53b86b87360134b505dfe12f58,869262535655,55d1469af3ec8009c9ff725986b4ffab42c32a53b86b87360134b505dfe12f58,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'L Bruce Archer', 'Master’s degree course', 'Design research methods', 'Computer-aided design', 'Design for disabled people', 'Design for health service', 'Public sector design']",[],,Portfolio,,1971,False,,True,True,86,86,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_3f13b3a7cbca,964614721622,63115b9622b780b98ed26c5f17ee9cea8be1ed01a17173f5c783f220195881e1__pdf_master__v1.pdf,,RCA yearbook,,1982,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/63115b9622b780b98ed26c5f17ee9cea8be1ed01a17173f5c783f220195881e1__pdf_master__v1.pdf,,121,125,880612075513,63115b9622b780b98ed26c5f17ee9cea8be1ed01a17173f5c783f220195881e1,468540518829,63115b9622b780b98ed26c5f17ee9cea8be1ed01a17173f5c783f220195881e1,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA yearbook', 'Bruce Archer', 'Richard Langdon', 'Janet Daley', 'Pierre Goumain', 'George Mallen', 'Brian Reffin Smith', 'Multidisciplinary research', 'Interest Groups', 'Computing and information technology', 'Design project management']",[],,Portfolio,,1982,False,,True,True,38-40,38-40,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_74e2c99b9d3d,964614721622,6573ee684fb18a0480bed06a14faca30c8754a05d640195633a38953509d16d6__pdf_master__v1.pdf,,RCA yearbook,,1980,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/6573ee684fb18a0480bed06a14faca30c8754a05d640195633a38953509d16d6__pdf_master__v1.pdf,,121,125,880612075513,6573ee684fb18a0480bed06a14faca30c8754a05d640195633a38953509d16d6,532399006002,6573ee684fb18a0480bed06a14faca30c8754a05d640195633a38953509d16d6,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA yearbook', 'Design Education Unit', 'Bruce Archer', 'Design theory', 'Postgraduate education', 'Design curriculum', 'Computer-aided design', 'Research methods']",[],,Portfolio,,1980,False,,True,True,"28, 30-31","28, 30-31",,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_5fd34e9fb360,964614721622,6793f28ebaea5a8407e471768f128b984cc936f69751b7407e5cc506d8c6fbb4__pdf_master__v1.pdf,,RCA prospectus,,1986,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/6793f28ebaea5a8407e471768f128b984cc936f69751b7407e5cc506d8c6fbb4__pdf_master__v1.pdf,,121,125,880612075513,6793f28ebaea5a8407e471768f128b984cc936f69751b7407e5cc506d8c6fbb4,314592217709,6793f28ebaea5a8407e471768f128b984cc936f69751b7407e5cc506d8c6fbb4,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'School of Industrial Design Engineering Research Unit', 'L Bruce Archer', 'Kenneth Agnew', 'Richard Langdon', 'Patrick Purcell', 'Hospital equipment design', 'Wheelchair design', 'Computer-aided design', 'Industrialised building systems', 'Self-closing doors', 'Concrete analysis', 'Industrial Design Engineering Research Unit', 'RCA yearbook', 'Bruce Archer', 'Design Education Unit', 'Taught courses', 'Intensive design exercises', 'Design workshops', 'Interdisciplinary students', 'Postgraduate research', 'John Wood', 'Theory and practice of design research', 'Master’s degree course', 'Design for the health service', 'Design for disabled people', 'Building construction research', 'RCA prospectus', 'Course information', 'Postgraduate study', 'Admissions', 'College structure', 'Design studies', 'Academic departments', 'Royal College of Art prospectus', 'Faculty of Theoretical Studies', 'Design research methods', 'Design education', 'Design for health service', 'Public sector design', 'Janet Daley', 'Pierre Goumain', 'George Mallen', 'Brian Reffin Smith', 'Multidisciplinary research', 'Interest Groups', 'Computing and information technology', 'Design project management', 'Design theory', 'Postgraduate education', 'Design curriculum', 'Research methods', 'Postgraduate design research', 'Teaching department', 'Design research maturity', 'Design methods', 'Medical equipment design', 'Industrial design research', 'Research practice', 'Postgraduate students', 'Interdisciplinary research', 'Design for the disabled', 'Building construction', 'Design evaluation', 'Design methodology', 'Contract research', 'Research councils', 'Student research', 'Design research course', 'Hospital equipment', 'Building systems', 'Industrial Design', 'Postgraduate design education', 'Design for disability', 'Industrial Design Engineering', 'Design Research Unit', 'Master’s degree regulations', 'Engineering design', 'Research training', 'Design research degree', 'Design practice', 'Computing in design']",[],,Portfolio,,1986,False,,True,False,,,,excluded_use_for_ml_false,asset_marked_use_for_ml_false,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_a3edd677d9f0,964614721622,67baed6add48b0bf3840660e2d9eff029b09ffacff2213f52c659872f9b44101__pdf_master__v1.pdf,,RCA yearbook,,1979,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/67baed6add48b0bf3840660e2d9eff029b09ffacff2213f52c659872f9b44101__pdf_master__v1.pdf,,121,125,880612075513,67baed6add48b0bf3840660e2d9eff029b09ffacff2213f52c659872f9b44101,466311910186,67baed6add48b0bf3840660e2d9eff029b09ffacff2213f52c659872f9b44101,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA yearbook', 'Design Education Unit', 'Bruce Archer', 'Postgraduate design research', 'Teaching department', 'Design research maturity', 'Computer-aided design', 'Design curriculum']",[],,Portfolio,,1979,False,,True,True,"34, 36-37","34, 36-37",,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_2d9660ec5a89,964614721622,7b9b873af70ff18709d3b5e6beddc37962e7d374e9d77a235af6c30c41792e44__pdf_master__v1.pdf,,RCA calendar,,1966,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/7b9b873af70ff18709d3b5e6beddc37962e7d374e9d77a235af6c30c41792e44__pdf_master__v1.pdf,,121,125,880612075513,7b9b873af70ff18709d3b5e6beddc37962e7d374e9d77a235af6c30c41792e44,997216844987,7b9b873af70ff18709d3b5e6beddc37962e7d374e9d77a235af6c30c41792e44,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA calendar', 'Industrial Design Engineering Research Unit', 'L Bruce Archer', 'Design methods', 'Medical equipment design', 'Wheelchair design', 'Computer-aided design', 'Industrial design research']",[],,Portfolio,,1966,False,,True,True,80,80,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
doc_964614721622_8f067bbf3615,964614721622,99efbf905f414aa0673af45751cabe740d19992f60fa371e7f00d7ab0b8b5985__pdf_master__v1.pdf,,RCA yearbook,,1977,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/964614721622/master/99efbf905f414aa0673af45751cabe740d19992f60fa371e7f00d7ab0b8b5985__pdf_master__v1.pdf,,121,125,880612075513,99efbf905f414aa0673af45751cabe740d19992f60fa371e7f00d7ab0b8b5985,562695572600,99efbf905f414aa0673af45751cabe740d19992f60fa371e7f00d7ab0b8b5985,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Prospectuses | 1967-85,,en-GB,"['RCA yearbook', 'Bruce Archer', 'Design Education Unit', 'Design workshops', 'Research practice', 'Postgraduate students', 'Interdisciplinary research', 'Design education']",[],,Portfolio,,1977,False,,True,True,33-34,33-34,,eligible_page_restricted,,RCA Prospectuses | 1965-85,https://ddrarchive.org/id/record/880612075513
